Post_ID,Location_ID,Audience_Age,Age_Group,Audience_Gender,Audience_Location,Audience_Continent,Audience_Interests
805fe51d-0652-4123-87e6-2c13d25e9ccc,111,19,Adolescent Adults,Male,Bahrain,Asia,win
a2a46ed4-4e5b-4e89-9d66-351fd95191e6,10,50,Senior Adults,Male,United States Virgin Islands,NorthAmerica,animal
91f032cb-a132-4284-85a4-0ade31bd14c2,13,45,Mature Adults,Other,Kazakhstan,Asia,local
bfa6d038-0f46-434b-9da0-3a4def95b18b,30,62,Senior Adults,Female,Anguilla,NorthAmerica,go
2baeeaf7-02a2-4158-b113-3e7eddf595cb,152,63,Senior Adults,Other,Honduras,NorthAmerica,news
da5f10ea-3348-45aa-a295-6d170cc03bf3,44,37,Mature Adults,Other,Mayotte,Africa,personal
67c30e37-d289-448b-a761-84b7fff591f5,153,48,Senior Adults,Female,Zimbabwe,Africa,simple
e1e01aa9-08e3-4a13-adda-e70b3f8f663c,142,24,Adolescent Adults,Male,Bouvet Island (Bouvetoya),Antarctica,education
27b9db39-e058-4e00-9f70-ed3b2bd281d4,154,57,Senior Adults,Female,Guadeloupe,NorthAmerica,movement
29c7509d-ddd2-4584-a316-ff70d83f9ef1,44,24,Adolescent Adults,Female,Mayotte,Africa,official
75cc1e65-d337-4159-92e3-77808a2a6ada,47,41,Mature Adults,Other,Jamaica,NorthAmerica,piece
3b12d9b2-ddf5-4e8c-a202-fbc10fe17983,143,19,Adolescent Adults,Male,Mauritania,Africa,sometimes
79fc86b2-12cc-45da-9d52-0e324779abdc,18,25,Adolescent Adults,Female,Denmark,Europe,unit
c68c25c9-053c-40de-8659-e0d83c3446c7,30,50,Senior Adults,Female,Anguilla,NorthAmerica,project
6a71ef80-f9ec-4bdf-ac11-949f721e794e,155,40,Mature Adults,Female,Lithuania,Europe,treat
8cba135d-a1f0-4b66-8fff-b7f6afc3f37d,142,48,Senior Adults,Male,Bouvet Island (Bouvetoya),Antarctica,middle
f6212f81-abd1-4f91-8c7f-a84e9964b37c,25,56,Senior Adults,Female,Ecuador,SouthAmerica,plan
b8ed5bea-2daa-4699-8b1c-5c39a89966c3,156,62,Senior Adults,Other,Haiti,NorthAmerica,partner
4ffb4aae-a924-4cf9-993f-e508567d1cf3,37,54,Senior Adults,Female,Liechtenstein,Europe,difficult
feb8f306-4add-45e7-9bd1-a415f1fa50b0,52,32,Mature Adults,Female,Belgium,Europe,deep
dc9fd090-68ef-4ab1-a734-e9b449c81ad7,22,26,Adolescent Adults,Male,Botswana,Africa,bank
68b1d02a-3f3b-4af9-b275-a73ce5f45653,67,60,Senior Adults,Female,Peru,SouthAmerica,increase
2cdd2a8a-e7ce-4da8-82d6-61b71027f68b,68,32,Mature Adults,Other,Kiribati,Oceania,public
1bf6eff3-0afd-44a0-ac5f-33677903123d,157,60,Senior Adults,Female,Vanuatu,Oceania,hand
9e159d21-7a07-4ff5-9849-c6e77df95866,158,37,Mature Adults,Other,Somalia,Africa,night
3ac21e65-08c7-4fdd-800e-c3e2804d046e,159,45,Mature Adults,Other,Fiji,Oceania,none
e8c31492-d895-4902-bcb2-a4957102be1e,32,64,Senior Adults,Male,Brunei Darussalam,Asia,center
9600da86-7ce9-4851-bbab-c2e2169cbfa5,44,21,Adolescent Adults,Female,Mayotte,Africa,try
8b70f3fa-ce27-4340-8df7-ae120b05c5f3,157,31,Mature Adults,Female,Vanuatu,Oceania,girl
d4802af4-ae24-4777-9082-d5ed18642d31,61,45,Mature Adults,Female,Palau,Oceania,listen
8d7dab98-f76a-476a-a527-dccfec016681,120,23,Adolescent Adults,Other,Switzerland,Europe,mouth
35735e0a-5f09-4e25-81d1-64fce0e4450c,148,52,Senior Adults,Other,Portugal,Europe,scientist
8b57d6ec-93f6-4464-88a1-08fcbeb060c3,150,63,Senior Adults,Female,El Salvador,NorthAmerica,worker
15447860-bef6-4498-8527-77a5815ad7a0,160,23,Adolescent Adults,Other,American Samoa,Oceania,hear
cf2c1fa3-25fc-44c1-9013-6e4a8b5a3902,128,38,Mature Adults,Male,Tunisia,Africa,national
0ddbac36-46ab-45a3-bf9b-2025c2995694,83,56,Senior Adults,Other,Morocco,Africa,beat
830f745c-90a0-42c3-8d28-18ee5850763c,87,48,Senior Adults,Other,Saint Barthelemy,NorthAmerica,girl
c8a98ca9-bd8a-4fcf-a0a4-bd6eeee9cba2,161,54,Senior Adults,Other,Mozambique,Africa,carry
a2e96a64-8e76-49f9-9124-b62a2a1ee228,119,53,Senior Adults,Other,Tuvalu,Oceania,everything
3db0f918-baab-422f-a623-824225f54332,123,56,Senior Adults,Other,Australia,Oceania,day
2ab5636a-85dd-4566-b7ed-ab7c1ea91487,149,50,Senior Adults,Female,Isle of Man,Europe,style
f1297884-2a8f-4669-b2d3-e444f1514904,24,65,Senior Adults,Male,Andorra,Europe,fear
5dbcb49b-7e4a-4a68-9d3d-a01149dff29f,162,53,Senior Adults,Other,Latvia,Europe,give
d972d8d7-1a6a-4800-95af-93f4b1c25754,163,29,Adolescent Adults,Female,Comoros,Africa,although
a823ce48-eca2-4ae9-a439-255ee4a9bf68,63,43,Mature Adults,Male,Hungary,Europe,seem
74e6e698-4300-48a4-8d37-73941f111dda,84,64,Senior Adults,Male,Qatar,Asia,state
72c23b65-6bae-46ab-bd15-ce53458e205c,28,21,Adolescent Adults,Other,Cuba,NorthAmerica,page
e13ac98c-9fa6-44bc-8714-8dd7e97cf6b5,11,47,Senior Adults,Male,Norfolk Island,Oceania,environment
f38abad2-5583-48b4-9be4-0d5274472b99,164,35,Mature Adults,Female,Guinea-Bissau,Africa,structure
43a3d481-6461-4492-b03f-84cdc6b228d5,165,25,Adolescent Adults,Male,Eritrea,Africa,wide
1ff7ddb6-a436-4637-978b-aa9a593577de,136,21,Adolescent Adults,Other,Pitcairn Islands,Oceania,paper
04908e45-51c2-4e82-a7d2-a663a64fb08a,166,27,Adolescent Adults,Other,Finland,Europe,increase
451ae0a2-50e2-47c0-834f-872deda088bf,59,34,Mature Adults,Male,Slovenia,Europe,always
0ca217c0-926d-43ca-8b50-559362abfb34,60,23,Adolescent Adults,Male,Falkland Islands (Malvinas),SouthAmerica,production
7f980af3-888d-4e70-b941-2ca1811b672f,88,39,Mature Adults,Female,Congo,Africa,possible
1723c40d-024b-4642-aca0-f983478a3248,134,46,Senior Adults,Female,Bermuda,NorthAmerica,prevent
2124d462-edbb-4d2a-9043-9a8f89101a9d,96,60,Senior Adults,Other,Albania,Europe,society
c266383f-60b7-4a4d-bac1-1f8bb3c26371,56,39,Mature Adults,Male,Western Sahara,Africa,here
7d1e81b2-a2dd-4fcf-be5e-1d9d65b3bd90,43,23,Adolescent Adults,Other,Macao,Asia,smile
b2ed3382-9c92-45ef-bb33-e4b568346e5b,167,36,Mature Adults,Other,Faroe Islands,Europe,capital
9e0dadec-4209-46b7-8325-206f43049119,61,18,Adolescent Adults,Other,Palau,Oceania,available
26fae1bd-db15-43a1-9b33-5d4d6b37a829,9,18,Adolescent Adults,Other,Rwanda,Africa,man
18128c4d-98c3-4bd4-b12d-11a9432f087b,160,49,Senior Adults,Male,American Samoa,Oceania,million
f0cb608a-1de4-4bbe-94c5-bb147ae15ccd,82,28,Adolescent Adults,Other,Guinea,Africa,office
5332a154-ff9e-4902-80d3-76d2f4f50eb3,132,51,Senior Adults,Male,Monaco,Europe,beyond
6b8dd0df-ab40-4104-b838-943e896edc1e,91,26,Adolescent Adults,Other,Saint Kitts and Nevis,NorthAmerica,forget
52a5bab7-e0ad-4ae2-99d2-9d423262863e,47,52,Senior Adults,Other,Jamaica,NorthAmerica,usually
19207a7c-50f1-44c4-8f99-947509ffcaa1,168,52,Senior Adults,Male,Slovakia (Slovak Republic),Europe,present
b61e409b-9bd0-4b29-8162-0ca195137ef9,169,43,Mature Adults,Male,Chad,Africa,president
1cffb443-cd7c-420a-b6d7-a8bc92de44de,170,21,Adolescent Adults,Male,United States Minor Outlying Islands,Oceania,cut
d78c32c7-c8a7-4773-bce5-e2a0dceb359f,171,27,Adolescent Adults,Other,Angola,Africa,station
7e141b03-8f0b-451f-ad8c-0fded2b18f50,169,44,Mature Adults,Female,Chad,Africa,support
27567677-a8f3-47d5-b323-67ecbf1b6b18,143,22,Adolescent Adults,Other,Mauritania,Africa,top
a17b0b9e-e976-4811-a319-e595b43abc34,172,43,Mature Adults,Male,Saudi Arabia,Asia,beat
b1f8e258-d2ce-42b0-a54d-1ca2c2bc0f21,71,54,Senior Adults,Female,Bosnia and Herzegovina,Europe,our
bae60ea9-4ed7-4ed4-9aa2-aad7ed433d8c,173,34,Mature Adults,Female,Bahamas,NorthAmerica,wind
5a1587d7-7ca1-4cbc-9a6c-1afa14af8d78,121,22,Adolescent Adults,Male,Iran,Asia,yet
a0313fd7-512b-482a-a57c-dffbf1d44b0b,90,21,Adolescent Adults,Female,Ghana,Africa,field
a250af82-5e2e-4620-bd2d-4e8866bc0544,57,62,Senior Adults,Male,Sweden,Europe,successful
5af50514-3cd2-4aa1-b3ac-0033a4b38126,51,30,Adolescent Adults,Female,Uganda,Africa,participant
5127e2a9-18d7-44ef-968d-6cf55681e2be,70,39,Mature Adults,Female,Nepal,Asia,focus
b1438617-9d96-4340-9258-8e4513ea4577,174,48,Senior Adults,Male,Puerto Rico,NorthAmerica,effect
d22d2204-dad2-4219-80ff-e15ace96dd9b,145,41,Mature Adults,Other,Belarus,Europe,full
07967935-860a-47f8-98e4-e8d477409815,175,25,Adolescent Adults,Other,Ethiopia,Africa,case
26c35e1d-ef9a-431b-b4c2-2ad8a5b792f0,22,58,Senior Adults,Female,Botswana,Africa,great
6eed2783-d0f5-4189-ac08-8e30e2dbecd1,49,39,Mature Adults,Male,Martinique,NorthAmerica,year
57220721-6d32-48f8-93b8-9f0050f3191c,85,45,Mature Adults,Other,Burkina Faso,Africa,affect
27ae67f3-0ad5-4e99-833a-dfb60643838b,176,56,Senior Adults,Male,France,Europe,red
5134d5c6-40e4-404c-98c6-2aaf6e3dede4,177,60,Senior Adults,Other,Colombia,SouthAmerica,peace
959e826f-3ee1-43fc-bbfc-fc9135abcb5e,46,62,Senior Adults,Other,Malaysia,Asia,hot
23c2389b-91f6-4b47-9438-fc4ac1367a69,34,50,Senior Adults,Male,Uruguay,SouthAmerica,reduce
41c886ef-9068-4053-9330-b85ea07a3240,178,43,Mature Adults,Female,Philippines,Asia,language
95af854f-990c-4f73-9650-eb4e505d6844,14,39,Mature Adults,Other,Mali,Africa,off
853dd6bd-d80f-40bb-ac46-3236b92058a5,157,48,Senior Adults,Female,Vanuatu,Oceania,before
df1021bf-d724-4ac5-8bb5-bc272cbed98f,11,29,Adolescent Adults,Other,Norfolk Island,Oceania,record
7e40cf96-bc09-4c13-b4f6-ff4bce62f60b,26,18,Adolescent Adults,Other,Christmas Island,Oceania,for
fe118d26-2f22-431c-b95f-38c532ff804c,17,22,Adolescent Adults,Male,Ukraine,Europe,administration
682a2115-05be-41b4-849c-3f6900dd12c1,176,22,Adolescent Adults,Male,France,Europe,themselves
c7c3818d-293c-4973-89c7-39e05ebd771c,35,18,Adolescent Adults,Female,Maldives,Asia,send
9d27e33f-43d6-4604-a078-dac07eba5908,12,60,Senior Adults,Female,Korea,Asia,situation
01f3fb8e-385d-44fb-95bb-ea10625de579,2,50,Senior Adults,Male,Lao People's Democratic Republic,Asia,least
f1863976-6c7e-4002-bcbf-7ffceb79ac8e,19,23,Adolescent Adults,Female,Bolivia,SouthAmerica,rich
d73ff13b-ed63-461a-99a4-0ca84f3435e5,9,33,Mature Adults,Female,Rwanda,Africa,tree
b52ee22d-a9c4-4c72-a515-5d5578bf5b41,179,26,Adolescent Adults,Male,Bulgaria,Europe,deep
e02dd922-9666-4dbf-b4d1-8bd96c8f6d03,156,59,Senior Adults,Male,Haiti,NorthAmerica,newspaper
4acaf6d8-dd15-4553-ba37-8c99724916ac,73,49,Senior Adults,Other,Tajikistan,Asia,now
c959ed9c-70c8-4d0f-a30d-212b1099bb5b,69,31,Mature Adults,Male,Suriname,SouthAmerica,baby
548d758b-a9ee-4a14-9ac7-254b35c73884,50,35,Mature Adults,Male,Tonga,Oceania,some
cc9c3a58-af18-4540-b772-4c7a02b4544e,180,60,Senior Adults,Male,Guyana,SouthAmerica,with
86d012b6-4234-47ea-9840-5f2441044583,75,38,Mature Adults,Female,Cambodia,Asia,believe
54eff74c-55f5-467f-ba83-eaae12646b90,145,42,Mature Adults,Female,Belarus,Europe,measure
b176050c-a568-43ea-a02e-49c185c6c483,181,57,Senior Adults,Male,San Marino,Europe,picture
f27e5d3e-6f4d-4ec2-8249-7fac2440e330,139,65,Senior Adults,Male,Mongolia,Asia,pattern
964f9d28-d2e3-436d-8362-1dd204b6c363,33,43,Mature Adults,Female,Bhutan,Asia,director
01fbac70-2a7d-41c2-8606-d9a471ef1d9c,20,41,Mature Adults,Female,Cameroon,Africa,doctor
16f83ebc-a3c6-4054-b051-c5e0e142c0dd,178,23,Adolescent Adults,Male,Philippines,Asia,poor
7681816e-eaa6-41a7-83e7-3d1e9d8dc65b,80,59,Senior Adults,Other,Algeria,Africa,from
3201294d-82aa-4a16-95a0-4462c4d4aa4a,55,45,Mature Adults,Female,Saint Martin,NorthAmerica,wonder
6ecd8676-b9a6-4d70-a2a7-47c0ef64fe64,182,53,Senior Adults,Male,South Georgia and the South Sandwich Islands,SouthAmerica,work
f8d9267f-73c1-4d4a-8d28-3df421c0735d,9,46,Senior Adults,Other,Rwanda,Africa,majority
632f5d2f-c6a9-45df-aac8-83cf522f8794,42,20,Adolescent Adults,Female,Kenya,Africa,admit
82a9ab00-9c5a-444e-8280-94a1e9e82a1f,180,44,Mature Adults,Female,Guyana,SouthAmerica,must
65a9291f-9b0f-4c79-a201-f38da324921a,183,51,Senior Adults,Male,United States of America,NorthAmerica,white
8e2dc7b0-279b-4329-a6a0-779bff7d6e43,142,40,Mature Adults,Other,Bouvet Island (Bouvetoya),Antarctica,clear
dc4ae2cc-4d4c-440a-8e37-2e52a14a5f00,184,27,Adolescent Adults,Female,Namibia,Africa,others
f8857da6-a314-4f0e-894a-cd598dcaf6cd,185,61,Senior Adults,Other,Montserrat,NorthAmerica,benefit
9d0568c0-1111-4dc4-a6ad-11b397e6304b,186,52,Senior Adults,Male,Turkey,Asia,health
cb436046-fc9b-4e95-9c82-6eb05b07336e,187,37,Mature Adults,Female,Iraq,Asia,word
2d2e2f1a-99d4-4fe1-825f-21268dbe6e2e,188,64,Senior Adults,Female,Northern Mariana Islands,Oceania,billion
5fbad319-4a3f-41d3-9202-5a3e28518080,167,60,Senior Adults,Male,Faroe Islands,Europe,hour
56ccfcf0-1702-4ee1-9b3a-8d42210bc420,127,55,Senior Adults,Female,Seychelles,Africa,attorney
1f4ab509-c8c5-4cae-bc1f-3ca6bc83dca0,17,49,Senior Adults,Female,Ukraine,Europe,big
fdd4ecc8-f873-463c-8141-332eeb9cae7d,189,27,Adolescent Adults,Male,Zambia,Africa,join
aa12c1da-0f0b-4388-befc-f5ef87aec34b,12,45,Mature Adults,Male,Korea,Asia,begin
2d743f7a-bfcf-431e-9b85-78eb4ef162c4,174,21,Adolescent Adults,Male,Puerto Rico,NorthAmerica,give
a3fe0c2e-9f11-4155-bdd6-a209f9d51ed7,25,32,Mature Adults,Other,Ecuador,SouthAmerica,responsibility
29bbdb5b-a6d4-4103-975c-fc369c6ae147,171,21,Adolescent Adults,Female,Angola,Africa,discussion
3066d3fe-ce26-4dd1-97be-7ec274769b4a,21,51,Senior Adults,Other,Reunion,Africa,all
e6d33e34-a65b-48e5-9802-d8fd9aa01e0e,190,29,Adolescent Adults,Other,Yemen,Asia,whatever
7edbaf67-a4e7-4029-a640-67141c3f9c42,75,47,Senior Adults,Male,Cambodia,Asia,find
73bfad91-6a5f-4327-812e-4e03c42d7e47,154,65,Senior Adults,Male,Guadeloupe,NorthAmerica,man
d74088f1-adc2-452c-bdd1-4a4bafd32ffa,82,46,Senior Adults,Male,Guinea,Africa,if
4366abb7-0e08-4119-891c-901e916e86bc,50,43,Mature Adults,Other,Tonga,Oceania,little
19839b27-f37c-452a-9816-ac4a21b35096,38,58,Senior Adults,Male,Vietnam,Asia,choose
f91b71ba-72c5-4fd3-9c34-3ae0b053d314,24,37,Mature Adults,Male,Andorra,Europe,politics
94fd103c-2151-4fe4-8fe4-342fccaf0130,191,31,Mature Adults,Other,Guernsey,Europe,boy
b06dcbf2-a747-48f7-9494-62e5d55ba7be,143,36,Mature Adults,Male,Mauritania,Africa,fear
b638913f-830c-4a14-9e54-24b2bc6830a6,43,25,Adolescent Adults,Female,Macao,Asia,under
6c76628a-9e26-4bac-a691-7868150c1866,192,51,Senior Adults,Other,Palestinian Territory,Asia,world
526e7731-392a-4e44-8940-41c6dbeb4da5,193,54,Senior Adults,Other,China,Asia,they
1adecbef-3749-415a-95cd-c67d845cfb64,194,63,Senior Adults,Male,Barbados,NorthAmerica,reality
c80aba8c-efb1-4c78-b5d8-2bda29b77028,58,32,Mature Adults,Female,Norway,Europe,develop
b8cfed74-3184-4cbb-b038-bbef7cf142d3,195,31,Mature Adults,Male,Belize,NorthAmerica,trouble
e43f7bb4-3b5d-4d9f-8b91-ab89c33f8a34,44,53,Senior Adults,Female,Mayotte,Africa,purpose
b0e195ba-3b6b-420c-80db-16f77ab50a89,196,59,Senior Adults,Other,Chile,SouthAmerica,white
c6b6f1c5-0b1c-4cae-a95b-942dfe9d3c72,97,35,Mature Adults,Male,Cyprus,Asia,air
70988c2c-b27e-40f9-85ea-c87c54ec1522,197,61,Senior Adults,Female,Wallis and Futuna,Oceania,lawyer
63f80544-6e27-4562-9bd9-861b74353e99,28,65,Senior Adults,Other,Cuba,NorthAmerica,society
ec41c278-90e6-4e4e-801d-acb53c73a981,6,60,Senior Adults,Other,Afghanistan,Asia,guess
963f0e30-e6a7-4959-bac7-dd54c561937f,198,62,Senior Adults,Other,Luxembourg,Europe,event
dba26e77-23a8-440c-aac4-6375b60d8f6a,66,48,Senior Adults,Male,Sao Tome and Principe,Africa,different
682a25c4-9d5e-4349-b8c2-669724c66d5c,83,52,Senior Adults,Female,Morocco,Africa,away
ce170c04-72d4-456f-8272-4baa0ecfd3de,181,43,Mature Adults,Other,San Marino,Europe,finally
d63e0e4e-a86c-436d-ad77-43e036a53a37,64,29,Adolescent Adults,Male,Croatia,Europe,lay
8caa7dfd-4778-44c0-80a6-7f81355d1348,63,47,Senior Adults,Female,Hungary,Europe,this
2c31330d-1d30-4e5d-9ae4-843a6db1e39b,157,24,Adolescent Adults,Other,Vanuatu,Oceania,toward
3f047399-2877-429d-b811-b1a9dedcc5eb,148,32,Mature Adults,Other,Portugal,Europe,cold
4821db27-26aa-4b23-9511-95ec6b54edf9,199,25,Adolescent Adults,Other,New Zealand,Oceania,lose
99c226cd-6d14-4524-99fb-17d6d3e053fa,52,49,Senior Adults,Other,Belgium,Europe,century
8de17175-45bd-4fa6-8d40-30a4773abe6b,71,39,Mature Adults,Other,Bosnia and Herzegovina,Europe,act
0076d144-1d47-48a3-8e5e-a1f07789d0e6,17,42,Mature Adults,Other,Ukraine,Europe,bring
471af23d-7973-47df-8d16-83ca4300cc56,136,30,Adolescent Adults,Male,Pitcairn Islands,Oceania,off
0ab35f2d-68c1-4716-9d00-9d14d699de1e,170,25,Adolescent Adults,Other,United States Minor Outlying Islands,Oceania,town
9e663661-c52a-40b5-805d-f7eb7e8d3174,120,18,Adolescent Adults,Other,Switzerland,Europe,institution
981dfd8b-8bca-4f8e-9517-cf35298bde9d,80,21,Adolescent Adults,Other,Algeria,Africa,various
867eb42c-84c8-47f5-ae81-74bb2f4463a8,142,43,Mature Adults,Male,Bouvet Island (Bouvetoya),Antarctica,expect
6a33aab2-bcb8-455d-9550-d0206f6d1b92,88,20,Adolescent Adults,Female,Congo,Africa,hot
07bbdb73-6098-46cc-9a7d-a01e5c4aae18,124,38,Mature Adults,Female,Panama,NorthAmerica,music
d5c538f7-c416-4eba-8851-802b1d7cf29a,77,59,Senior Adults,Male,Svalbard & Jan Mayen Islands,Europe,happy
19575751-0d3e-4e69-81e4-2952e6183ae9,198,27,Adolescent Adults,Female,Luxembourg,Europe,not
ecbf7a77-63b7-499f-95fb-66c4ba150f69,193,62,Senior Adults,Female,China,Asia,degree
fe5b4fd3-83c2-4dac-bb57-10608536e9ba,151,27,Adolescent Adults,Male,French Polynesia,Oceania,event
6798bbfa-e4ee-400c-9127-4c681db80c63,74,54,Senior Adults,Male,Timor-Leste,Asia,war
512aa9fa-4460-4989-88c5-1d1e0b7f4042,148,20,Adolescent Adults,Female,Portugal,Europe,mean
983f26eb-0761-4754-a06a-2d645bbf170d,45,46,Senior Adults,Female,Grenada,NorthAmerica,performance
14707550-b613-4ae7-8e5c-cccc05fccea8,159,48,Senior Adults,Other,Fiji,Oceania,name
0ff8de6d-1b82-46f2-8361-ff15dae0cdbe,11,40,Mature Adults,Male,Norfolk Island,Oceania,chair
a2b3417b-98a0-4614-87bf-1dc2c2b7e9ca,115,20,Adolescent Adults,Female,Dominica,NorthAmerica,house
6ce32d07-b4bc-463c-b7ba-79784d9b6ae3,75,58,Senior Adults,Other,Cambodia,Asia,keep
26adfb9d-7b5d-4c5d-9f42-3afc28eafdff,98,22,Adolescent Adults,Female,Costa Rica,NorthAmerica,main
3ed38c35-d69b-41a8-acc2-87a1be5bb172,18,57,Senior Adults,Other,Denmark,Europe,too
de296542-ec8d-4301-b018-fab257728c0e,99,43,Mature Adults,Other,Czech Republic,Europe,side
415b363b-2814-4db1-bc4b-e4fd925ca4a0,141,58,Senior Adults,Male,New Caledonia,Oceania,free
eafac023-a035-49b6-bfb1-7f7e5e17aa4a,200,54,Senior Adults,Other,Pakistan,Asia,night
f99470b3-f2d8-4953-ac85-b834b36b44e7,9,61,Senior Adults,Other,Rwanda,Africa,wish
637d68af-2b9d-4246-be65-e4ff2d7cc7cb,201,61,Senior Adults,Other,Singapore,Asia,science
36e51107-b28a-40ab-8025-4e4e4ef81f8d,68,18,Adolescent Adults,Male,Kiribati,Oceania,account
57c2e73a-9baf-4af0-9115-1323658e6088,20,35,Mature Adults,Female,Cameroon,Africa,get
1da6f3e5-7b61-42d4-a737-c3b51fc32837,202,24,Adolescent Adults,Other,Cote d'Ivoire,Africa,condition
2f5868b4-4d35-4049-a057-101a91274207,79,64,Senior Adults,Male,South Africa,Africa,language
b030106c-1b8d-435a-a14c-0b3f47934641,12,62,Senior Adults,Female,Korea,Asia,number
cfe65c05-2bf1-48c1-8bd9-ef5c41c7e464,203,35,Mature Adults,Female,Mexico,NorthAmerica,federal
8348df2c-5fbb-4f5b-a626-a7d00f87ec0e,45,57,Senior Adults,Female,Grenada,NorthAmerica,some
6765eaeb-c9e5-48dc-a293-2dfe54e56835,12,23,Adolescent Adults,Female,Korea,Asia,interesting
fd0feff7-ef21-4a89-9bf0-901f279ec012,169,39,Mature Adults,Female,Chad,Africa,field
4a1795c9-23da-4208-949f-d66cb1dd0ed4,112,60,Senior Adults,Male,Poland,Europe,concern
4c2556bf-e058-4c42-924a-fb79bc121681,12,27,Adolescent Adults,Other,Korea,Asia,explain
0f793cdb-1398-4190-a85d-27515c6d8911,135,32,Mature Adults,Other,Benin,Africa,that
9056454a-c9cf-4bd2-8bb9-3f12eedd18e6,186,49,Senior Adults,Female,Turkey,Asia,north
db3a7327-8a12-4f8d-bf84-15cda74a6b95,108,56,Senior Adults,Other,Estonia,Europe,may
32a64ba6-a20f-4a0f-aee1-0c457c20ddb9,90,33,Mature Adults,Male,Ghana,Africa,yourself
d5d00c60-2da5-460e-8028-89e890eebc90,179,28,Adolescent Adults,Male,Bulgaria,Europe,difficult
c58d119d-4ac9-46c8-885e-ba586017d2b0,17,53,Senior Adults,Male,Ukraine,Europe,defense
055ded42-1165-42cb-956c-aa44295036bf,47,59,Senior Adults,Female,Jamaica,NorthAmerica,eye
ce4e312d-d0c1-4239-aa6e-bd0ec497c642,204,33,Mature Adults,Male,Burundi,Africa,design
5395b6ec-c77f-42c8-9e28-a922f39ede73,163,56,Senior Adults,Male,Comoros,Africa,least
c3a3dae3-ea9b-4799-9f9a-91e6911891db,98,29,Adolescent Adults,Other,Costa Rica,NorthAmerica,expect
0987b677-734b-4b70-b01d-08b713cffdfd,29,48,Senior Adults,Male,Libyan Arab Jamahiriya,Africa,amount
81715dc9-d208-46ab-ba80-907829f2e45d,196,50,Senior Adults,Other,Chile,SouthAmerica,yourself
83c34d83-f512-4b18-b322-f21e7fc4ae0a,153,53,Senior Adults,Male,Zimbabwe,Africa,international
f2580c99-e94b-4e70-9978-d6681d873dc0,177,40,Mature Adults,Female,Colombia,SouthAmerica,use
c5c09f77-25f0-4b9b-ba5c-6d044a72cab0,193,33,Mature Adults,Male,China,Asia,seem
3abf4573-22c7-409c-baf4-42b2eda30b5e,78,57,Senior Adults,Male,Spain,Europe,remember
fef9c274-bbbd-4cb8-9ba1-091ecd5b7373,53,60,Senior Adults,Female,Indonesia,Asia,property
210cc2fe-3750-410d-bacb-07a47dea4fe1,139,34,Mature Adults,Other,Mongolia,Asia,player
364db73b-445d-41e9-9a99-19c128f3b3fc,47,65,Senior Adults,Female,Jamaica,NorthAmerica,indicate
f923c8c3-9d9e-49ed-a19c-da652d6eb0f6,46,64,Senior Adults,Male,Malaysia,Asia,camera
59601ad3-aa44-45db-873e-abc69012403b,68,65,Senior Adults,Female,Kiribati,Oceania,tree
34bfb8a5-a0ff-4e1d-9897-29d0eb128b1b,163,47,Senior Adults,Other,Comoros,Africa,way
e64646b1-12de-4a69-be80-1f3d0fd298ff,172,33,Mature Adults,Female,Saudi Arabia,Asia,forward
e69dce11-8e6b-4e60-afd8-5bf9f1ad7a83,64,35,Mature Adults,Female,Croatia,Europe,wife
7078b1f6-66be-48ac-aff0-493e67092357,110,50,Senior Adults,Other,Antarctica (the territory South of 60 deg S),Antarctica,cup
8aa1376d-99c4-4e1b-addc-3a09c13ae268,162,25,Adolescent Adults,Other,Latvia,Europe,serious
20ee6398-fdfc-41d1-8b75-c3779647128e,192,27,Adolescent Adults,Male,Palestinian Territory,Asia,without
18b3f150-7be7-4363-824b-74935060319f,110,27,Adolescent Adults,Female,Antarctica (the territory South of 60 deg S),Antarctica,person
6824f17f-3df6-40b4-b4ce-a2d1f5145eae,88,62,Senior Adults,Male,Congo,Africa,physical
262a8c3d-7b5c-44ba-afc2-0487faef4eb5,57,43,Mature Adults,Other,Sweden,Europe,those
a052682a-3fe6-4d3c-9e3d-18d86ced6220,88,60,Senior Adults,Male,Congo,Africa,evening
0680961e-3f17-4192-ab3e-2801ae57a961,205,56,Senior Adults,Female,North Macedonia,Europe,down
6931ac7e-996b-4f9c-b7e9-8bb5cf80019a,160,32,Mature Adults,Female,American Samoa,Oceania,lead
77b41d73-2cb4-49d5-a022-6603215f1f20,106,32,Mature Adults,Other,Paraguay,SouthAmerica,long
959c9151-f5d0-4e70-a024-4156cb4e6252,90,45,Mature Adults,Other,Ghana,Africa,anyone
9e9e4705-b9cb-4db2-8c1d-a1edbae30849,8,59,Senior Adults,Male,Hong Kong,Asia,hit
dac26978-7ad9-4237-a116-0a1311777560,158,24,Adolescent Adults,Female,Somalia,Africa,record
1fcd8032-fb0b-4e4a-92e8-1c0f76ac141c,71,23,Adolescent Adults,Other,Bosnia and Herzegovina,Europe,their
0b9c6fda-3613-4152-9b16-020d60a38c60,206,19,Adolescent Adults,Male,United Kingdom,Europe,yet
5594e601-b3b9-4d6c-b0c3-0f57f3c9b1da,105,45,Mature Adults,Other,Marshall Islands,Oceania,become
e1ee3e0c-7fd5-4d95-960a-26df6f9e31ef,59,29,Adolescent Adults,Other,Slovenia,Europe,sit
