Post_ID,Likes,Comments,Shares,Impressions,Reach,Engagement_Rate,Total_Engagement,Calculated_Engagement_Rate,Engagement_per_Impression,Reach_Efficiency,Performance_Level
944a2353-3e22-4627-b3ad-c8fdd50d7442,413,131,125,2009,1475,45.36,669,45.36,33.3,73.42,High
d606dcd0-d189-45b0-b455-00cb24225cdd,251,151,193,1937,1728,34.43,595,34.43,30.72,89.21,High
70b19a08-71e0-4b20-96f3-bddb8f386ab7,651,67,89,4598,2158,37.4,807,37.4,17.55,46.93,High
07d7a56e-2569-4dfe-9d20-4d0d3a0d99f2,877,18,182,4071,1129,95.39,1077,95.39,26.46,27.73,High
691a3928-62a3-4213-8a4c-00efdab311b0,31,191,90,4589,2165,14.41,312,14.41,6.8,47.18,High
fc58a64b-da5b-4fbb-b272-e58d002c6f2b,222,7,108,2004,1369,24.62,337,24.62,16.82,68.31,High
45ebb315-648d-4714-96bd-1655346860dc,519,63,196,1872,1226,63.46,778,63.46,41.56,65.49,High
e3b8321b-977c-42cb-8d5d-70b5a95aa91c,31,120,168,4183,2317,13.77,319,13.77,7.63,55.39,High
00b35d57-ae0f-4668-9d48-1ba9374a1c75,800,226,142,1870,1760,66.36,1168,66.36,62.46,94.12,High
84aca0bb-ad16-48b7-8aeb-585f9e6df01c,579,361,77,4321,3694,27.53,1017,27.53,23.54,85.49,High
8f2e1322-3602-4751-b1e3-93cef77ee2a3,286,277,116,4363,3319,20.46,679,20.46,15.56,76.07,High
b74b8a1b-ad53-4f16-afb4-16939c31c03a,793,409,42,1207,1109,112.17,1244,112.17,103.07,91.88,High
09253e5f-d483-4dbe-9948-f05525888430,523,376,112,4138,3961,25.52,1011,25.52,24.43,95.72,High
2e4a4177-e62e-4df6-9aa3-23ff2a651120,577,88,98,3961,3077,24.8,763,24.8,19.26,77.68,High
afaefdc3-f3b4-449a-a527-42324e49904a,207,284,132,4770,3733,16.69,623,16.69,13.06,78.26,High
985413c9-246f-407f-85aa-0f98d1a09499,400,297,68,1782,1332,57.43,765,57.43,42.93,74.75,High
1088f2ca-f502-4bb2-a0aa-ccc4dc9c3568,661,89,142,3243,1510,59.07,892,59.07,27.51,46.56,High
805fe51d-0652-4123-87e6-2c13d25e9ccc,713,418,65,1777,1443,82.88,1196,82.88,67.3,81.2,High
a2a46ed4-4e5b-4e89-9d66-351fd95191e6,346,344,83,3113,2667,28.98,773,28.98,24.83,85.67,High
91f032cb-a132-4284-85a4-0ade31bd14c2,605,70,44,2217,1537,46.78,719,46.78,32.43,69.33,High
bfa6d038-0f46-434b-9da0-3a4def95b18b,289,491,152,2589,2408,38.7,932,38.7,36.0,93.01,High
2baeeaf7-02a2-4158-b113-3e7eddf595cb,696,84,10,2624,2301,34.33,790,34.33,30.11,87.69,High
da5f10ea-3348-45aa-a295-6d170cc03bf3,585,386,39,3840,2281,44.28,1010,44.28,26.3,59.4,High
67c30e37-d289-448b-a761-84b7fff591f5,858,187,81,3323,1228,91.69,1126,91.69,33.89,36.95,High
e1e01aa9-08e3-4a13-adda-e70b3f8f663c,321,412,76,3254,3154,25.65,809,25.65,24.86,96.93,High
27b9db39-e058-4e00-9f70-ed3b2bd281d4,546,478,115,2811,2697,42.23,1139,42.23,40.52,95.94,High
29c7509d-ddd2-4584-a316-ff70d83f9ef1,361,62,86,3663,2538,20.06,509,20.06,13.9,69.29,High
75cc1e65-d337-4159-92e3-77808a2a6ada,874,168,50,2255,1469,74.34,1092,74.34,48.43,65.14,High
3b12d9b2-ddf5-4e8c-a202-fbc10fe17983,945,336,43,4711,3314,39.95,1324,39.95,28.1,70.35,High
79fc86b2-12cc-45da-9d52-0e324779abdc,211,126,23,3518,3371,10.68,360,10.68,10.23,95.82,High
c68c25c9-053c-40de-8659-e0d83c3446c7,206,108,40,3867,3856,9.18,354,9.18,9.15,99.72,Medium
6a71ef80-f9ec-4bdf-ac11-949f721e794e,537,224,1,2490,2150,35.44,762,35.44,30.6,86.35,High
8cba135d-a1f0-4b66-8fff-b7f6afc3f37d,599,376,153,3365,2997,37.64,1128,37.64,33.52,89.06,High
f6212f81-abd1-4f91-8c7f-a84e9964b37c,6,477,51,4116,1018,52.46,534,52.46,12.97,24.73,High
b8ed5bea-2daa-4699-8b1c-5c39a89966c3,294,216,67,3547,3461,16.67,577,16.67,16.27,97.58,High
4ffb4aae-a924-4cf9-993f-e508567d1cf3,965,387,175,2849,2764,55.25,1527,55.25,53.6,97.02,High
feb8f306-4add-45e7-9bd1-a415f1fa50b0,486,115,189,3407,2262,34.92,790,34.92,23.19,66.39,High
dc9fd090-68ef-4ab1-a734-e9b449c81ad7,261,466,133,4335,3796,22.66,860,22.66,19.84,87.57,High
68b1d02a-3f3b-4af9-b275-a73ce5f45653,958,326,138,4079,3367,42.23,1422,42.23,34.86,82.54,High
2cdd2a8a-e7ce-4da8-82d6-61b71027f68b,64,266,70,4126,1734,23.07,400,23.07,9.69,42.03,High
1bf6eff3-0afd-44a0-ac5f-33677903123d,542,85,88,4183,2045,34.96,715,34.96,17.09,48.89,High
9e159d21-7a07-4ff5-9849-c6e77df95866,99,27,35,3899,1397,11.52,161,11.52,4.13,35.83,High
3ac21e65-08c7-4fdd-800e-c3e2804d046e,404,466,21,1549,1276,69.83,891,69.83,57.52,82.38,High
e8c31492-d895-4902-bcb2-a4957102be1e,309,189,43,4481,3320,16.3,541,16.3,12.07,74.09,High
9600da86-7ce9-4851-bbab-c2e2169cbfa5,567,459,130,2109,1055,109.57,1156,109.57,54.81,50.02,High
8b70f3fa-ce27-4340-8df7-ae120b05c5f3,86,201,174,2935,2089,22.07,461,22.07,15.71,71.18,High
d4802af4-ae24-4777-9082-d5ed18642d31,238,123,150,4239,3176,16.09,511,16.09,12.05,74.92,High
8d7dab98-f76a-476a-a527-dccfec016681,472,64,96,4561,3226,19.59,632,19.59,13.86,70.73,High
35735e0a-5f09-4e25-81d1-64fce0e4450c,830,482,157,3974,1466,100.2,1469,100.2,36.97,36.89,High
8b57d6ec-93f6-4464-88a1-08fcbeb060c3,593,114,185,3078,1313,67.94,892,67.94,28.98,42.66,High
15447860-bef6-4498-8527-77a5815ad7a0,265,304,93,4900,4385,15.1,662,15.1,13.51,89.49,High
cf2c1fa3-25fc-44c1-9013-6e4a8b5a3902,925,52,59,4354,1216,85.2,1036,85.2,23.79,27.93,High
0ddbac36-46ab-45a3-bf9b-2025c2995694,396,385,182,1911,1911,50.39,963,50.39,50.39,100.0,High
830f745c-90a0-42c3-8d28-18ee5850763c,322,464,99,3147,3036,29.15,885,29.15,28.12,96.47,High
c8a98ca9-bd8a-4fcf-a0a4-bd6eeee9cba2,599,248,8,3382,1742,49.08,855,49.08,25.28,51.51,High
a2e96a64-8e76-49f9-9124-b62a2a1ee228,457,240,16,2572,2246,31.75,713,31.75,27.72,87.33,High
3db0f918-baab-422f-a623-824225f54332,761,486,71,2504,2299,57.33,1318,57.33,52.64,91.81,High
2ab5636a-85dd-4566-b7ed-ab7c1ea91487,507,190,171,4489,2932,29.6,868,29.6,19.34,65.32,High
f1297884-2a8f-4669-b2d3-e444f1514904,736,147,73,4524,1117,85.59,956,85.59,21.13,24.69,High
5dbcb49b-7e4a-4a68-9d3d-a01149dff29f,946,14,160,4034,1372,81.63,1120,81.63,27.76,34.01,High
d972d8d7-1a6a-4800-95af-93f4b1c25754,636,77,41,4312,2605,28.94,754,28.94,17.49,60.41,High
a823ce48-eca2-4ae9-a439-255ee4a9bf68,188,100,200,4060,2867,17.02,488,17.02,12.02,70.62,High
74e6e698-4300-48a4-8d37-73941f111dda,713,119,22,2775,1963,43.5,854,43.5,30.77,70.74,High
72c23b65-6bae-46ab-bd15-ce53458e205c,744,63,136,2543,1816,51.93,943,51.93,37.08,71.41,High
e13ac98c-9fa6-44bc-8714-8dd7e97cf6b5,358,387,101,4921,1125,75.2,846,75.2,17.19,22.86,High
f38abad2-5583-48b4-9be4-0d5274472b99,818,245,27,4403,2337,46.64,1090,46.64,24.76,53.08,High
43a3d481-6461-4492-b03f-84cdc6b228d5,790,36,16,4740,1154,72.96,842,72.96,17.76,24.35,High
1ff7ddb6-a436-4637-978b-aa9a593577de,842,281,139,1916,1378,91.58,1262,91.58,65.87,71.92,High
04908e45-51c2-4e82-a7d2-a663a64fb08a,962,26,2,3029,1530,64.71,990,64.71,32.68,50.51,High
451ae0a2-50e2-47c0-834f-872deda088bf,679,2,116,2377,1302,61.21,797,61.21,33.53,54.77,High
0ca217c0-926d-43ca-8b50-559362abfb34,295,326,29,4056,1896,34.28,650,34.28,16.03,46.75,High
7f980af3-888d-4e70-b941-2ca1811b672f,428,196,160,4283,3512,22.32,784,22.32,18.3,82.0,High
1723c40d-024b-4642-aca0-f983478a3248,265,89,188,4707,1420,38.17,542,38.17,11.51,30.17,High
2124d462-edbb-4d2a-9043-9a8f89101a9d,355,302,92,3382,3319,22.57,749,22.57,22.15,98.14,High
c266383f-60b7-4a4d-bac1-1f8bb3c26371,223,252,198,4608,3650,18.44,673,18.44,14.61,79.21,High
7d1e81b2-a2dd-4fcf-be5e-1d9d65b3bd90,678,201,184,4596,1403,75.77,1063,75.77,23.13,30.53,High
b2ed3382-9c92-45ef-bb33-e4b568346e5b,256,335,1,4441,1718,34.46,592,34.46,13.33,38.68,High
9e0dadec-4209-46b7-8325-206f43049119,578,239,14,2622,1985,41.86,831,41.86,31.69,75.71,High
26fae1bd-db15-43a1-9b33-5d4d6b37a829,892,252,190,4808,4227,31.56,1334,31.56,27.75,87.92,High
18128c4d-98c3-4bd4-b12d-11a9432f087b,692,436,194,3762,1913,69.11,1322,69.11,35.14,50.85,High
f0cb608a-1de4-4bbe-94c5-bb147ae15ccd,52,349,196,3160,2801,21.31,597,21.31,18.89,88.64,High
5332a154-ff9e-4902-80d3-76d2f4f50eb3,157,447,5,3315,1082,56.28,609,56.28,18.37,32.64,High
6b8dd0df-ab40-4104-b838-943e896edc1e,55,54,51,2710,2696,5.93,160,5.93,5.9,99.48,Medium
52a5bab7-e0ad-4ae2-99d2-9d423262863e,792,66,50,1893,1773,51.21,908,51.21,47.97,93.66,High
19207a7c-50f1-44c4-8f99-947509ffcaa1,259,22,79,2849,2765,13.02,360,13.02,12.64,97.05,High
b61e409b-9bd0-4b29-8162-0ca195137ef9,739,399,199,3765,1543,86.65,1337,86.65,35.51,40.98,High
1cffb443-cd7c-420a-b6d7-a8bc92de44de,562,51,68,3348,1714,39.73,681,39.73,20.34,51.19,High
d78c32c7-c8a7-4773-bce5-e2a0dceb359f,459,401,22,2754,1084,81.37,882,81.37,32.03,39.36,High
7e141b03-8f0b-451f-ad8c-0fded2b18f50,338,465,102,4048,3746,24.16,905,24.16,22.36,92.54,High
27567677-a8f3-47d5-b323-67ecbf1b6b18,298,146,199,2322,1588,40.49,643,40.49,27.69,68.39,High
a17b0b9e-e976-4811-a319-e595b43abc34,895,117,107,2559,1819,61.52,1119,61.52,43.73,71.08,High
b1f8e258-d2ce-42b0-a54d-1ca2c2bc0f21,573,27,82,4509,1063,64.16,682,64.16,15.13,23.58,High
bae60ea9-4ed7-4ed4-9aa2-aad7ed433d8c,269,22,113,2048,1081,37.37,404,37.37,19.73,52.78,High
5a1587d7-7ca1-4cbc-9a6c-1afa14af8d78,842,361,26,3600,1666,73.77,1229,73.77,34.14,46.28,High
a0313fd7-512b-482a-a57c-dffbf1d44b0b,412,390,34,2816,1078,77.55,836,77.55,29.69,38.28,High
a250af82-5e2e-4620-bd2d-4e8866bc0544,25,56,170,3448,1421,17.66,251,17.66,7.28,41.21,High
5af50514-3cd2-4aa1-b3ac-0033a4b38126,172,189,186,4042,3607,15.16,547,15.16,13.53,89.24,High
5127e2a9-18d7-44ef-968d-6cf55681e2be,468,161,177,1220,1112,72.48,806,72.48,66.07,91.15,High
b1438617-9d96-4340-9258-8e4513ea4577,31,226,82,4332,3024,11.21,339,11.21,7.83,69.81,High
d22d2204-dad2-4219-80ff-e15ace96dd9b,509,181,181,3451,1776,49.04,871,49.04,25.24,51.46,High
07967935-860a-47f8-98e4-e8d477409815,21,305,137,3294,1779,26.03,463,26.03,14.06,54.01,High
26c35e1d-ef9a-431b-b4c2-2ad8a5b792f0,268,55,13,4286,1990,16.88,336,16.88,7.84,46.43,High
6eed2783-d0f5-4189-ac08-8e30e2dbecd1,390,428,22,4550,4468,18.8,840,18.8,18.46,98.2,High
57220721-6d32-48f8-93b8-9f0050f3191c,720,131,91,3504,3339,28.21,942,28.21,26.88,95.29,High
27ae67f3-0ad5-4e99-833a-dfb60643838b,84,3,186,4719,1630,16.75,273,16.75,5.79,34.54,High
5134d5c6-40e4-404c-98c6-2aaf6e3dede4,126,471,69,2292,1765,37.73,666,37.73,29.06,77.01,High
959e826f-3ee1-43fc-bbfc-fc9135abcb5e,577,182,33,4758,3332,23.77,792,23.77,16.65,70.03,High
23c2389b-91f6-4b47-9438-fc4ac1367a69,465,350,97,3354,1956,46.63,912,46.63,27.19,58.32,High
41c886ef-9068-4053-9330-b85ea07a3240,748,185,38,4555,2986,32.52,971,32.52,21.32,65.55,High
95af854f-990c-4f73-9650-eb4e505d6844,895,3,91,2721,1960,50.46,989,50.46,36.35,72.03,High
853dd6bd-d80f-40bb-ac46-3236b92058a5,603,245,95,2860,2256,41.8,943,41.8,32.97,78.88,High
df1021bf-d724-4ac5-8bb5-bc272cbed98f,401,481,24,2363,1286,70.45,906,70.45,38.34,54.42,High
7e40cf96-bc09-4c13-b4f6-ff4bce62f60b,707,6,49,4601,2631,28.96,762,28.96,16.56,57.18,High
fe118d26-2f22-431c-b95f-38c532ff804c,682,443,31,4496,2585,44.72,1156,44.72,25.71,57.5,High
682a2115-05be-41b4-849c-3f6900dd12c1,1,190,37,4845,1321,17.26,228,17.26,4.71,27.27,High
c7c3818d-293c-4973-89c7-39e05ebd771c,966,389,28,4359,3585,38.58,1383,38.58,31.73,82.24,High
9d27e33f-43d6-4604-a078-dac07eba5908,455,164,100,3853,3211,22.39,719,22.39,18.66,83.34,High
01f3fb8e-385d-44fb-95bb-ea10625de579,994,191,100,4020,1768,72.68,1285,72.68,31.97,43.98,High
f1863976-6c7e-4002-bcbf-7ffceb79ac8e,868,447,90,3848,3681,38.17,1405,38.17,36.51,95.66,High
d73ff13b-ed63-461a-99a4-0ca84f3435e5,325,25,92,2913,1370,32.26,442,32.26,15.17,47.03,High
b52ee22d-a9c4-4c72-a515-5d5578bf5b41,180,89,49,2770,2179,14.59,318,14.59,11.48,78.66,High
e02dd922-9666-4dbf-b4d1-8bd96c8f6d03,604,328,184,3835,3525,31.66,1116,31.66,29.1,91.92,High
4acaf6d8-dd15-4553-ba37-8c99724916ac,907,38,121,4595,3665,29.09,1066,29.09,23.2,79.76,High
c959ed9c-70c8-4d0f-a30d-212b1099bb5b,108,164,56,3520,1142,28.72,328,28.72,9.32,32.44,High
548d758b-a9ee-4a14-9ac7-254b35c73884,133,111,175,3022,2609,16.06,419,16.06,13.86,86.33,High
cc9c3a58-af18-4540-b772-4c7a02b4544e,462,312,132,3141,1466,61.8,906,61.8,28.84,46.67,High
86d012b6-4234-47ea-9840-5f2441044583,630,233,80,1810,1773,53.19,943,53.19,52.1,97.96,High
54eff74c-55f5-467f-ba83-eaae12646b90,438,461,174,3580,2397,44.76,1073,44.76,29.97,66.96,High
b176050c-a568-43ea-a02e-49c185c6c483,619,269,15,1386,1251,72.18,903,72.18,65.15,90.26,High
f27e5d3e-6f4d-4ec2-8249-7fac2440e330,167,37,84,4605,3327,8.66,288,8.66,6.25,72.25,Medium
964f9d28-d2e3-436d-8362-1dd204b6c363,986,147,33,2467,2335,49.94,1166,49.94,47.26,94.65,High
01fbac70-2a7d-41c2-8606-d9a471ef1d9c,92,391,194,3696,2297,29.47,677,29.47,18.32,62.15,High
16f83ebc-a3c6-4054-b051-c5e0e142c0dd,732,170,28,3154,1762,52.78,930,52.78,29.49,55.87,High
7681816e-eaa6-41a7-83e7-3d1e9d8dc65b,125,54,64,4354,2929,8.3,243,8.3,5.58,67.27,Medium
3201294d-82aa-4a16-95a0-4462c4d4aa4a,844,122,97,4546,3301,32.2,1063,32.2,23.38,72.61,High
6ecd8676-b9a6-4d70-a2a7-47c0ef64fe64,871,122,36,3810,2334,44.09,1029,44.09,27.01,61.26,High
f8d9267f-73c1-4d4a-8d28-3df421c0735d,481,382,109,2246,2111,46.04,972,46.04,43.28,93.99,High
632f5d2f-c6a9-45df-aac8-83cf522f8794,554,447,139,4540,1819,62.67,1140,62.67,25.11,40.07,High
82a9ab00-9c5a-444e-8280-94a1e9e82a1f,770,176,34,3949,3906,25.09,980,25.09,24.82,98.91,High
65a9291f-9b0f-4c79-a201-f38da324921a,924,411,28,4830,2727,49.98,1363,49.98,28.22,56.46,High
8e2dc7b0-279b-4329-a6a0-779bff7d6e43,210,179,64,2333,1030,43.98,453,43.98,19.42,44.15,High
dc4ae2cc-4d4c-440a-8e37-2e52a14a5f00,43,370,13,2954,2684,15.87,426,15.87,14.42,90.86,High
f8857da6-a314-4f0e-894a-cd598dcaf6cd,78,464,154,4657,2218,31.38,696,31.38,14.95,47.63,High
9d0568c0-1111-4dc4-a6ad-11b397e6304b,294,104,31,1073,1018,42.14,429,42.14,39.98,94.87,High
cb436046-fc9b-4e95-9c82-6eb05b07336e,990,381,196,4147,4030,38.88,1567,38.88,37.79,97.18,High
2d2e2f1a-99d4-4fe1-825f-21268dbe6e2e,274,202,135,4989,3443,17.75,611,17.75,12.25,69.01,High
5fbad319-4a3f-41d3-9202-5a3e28518080,671,137,19,4986,3643,22.7,827,22.7,16.59,73.06,High
56ccfcf0-1702-4ee1-9b3a-8d42210bc420,769,55,95,1748,1200,76.58,919,76.58,52.57,68.65,High
1f4ab509-c8c5-4cae-bc1f-3ca6bc83dca0,990,351,51,3536,1764,78.91,1392,78.91,39.37,49.89,High
fdd4ecc8-f873-463c-8141-332eeb9cae7d,12,105,189,4950,2575,11.88,306,11.88,6.18,52.02,High
aa12c1da-0f0b-4388-befc-f5ef87aec34b,27,239,141,4192,3130,13.0,407,13.0,9.71,74.67,High
2d743f7a-bfcf-431e-9b85-78eb4ef162c4,557,276,101,4569,2156,43.32,934,43.32,20.44,47.19,High
a3fe0c2e-9f11-4155-bdd6-a209f9d51ed7,166,290,96,3235,2916,18.93,552,18.93,17.06,90.14,High
29bbdb5b-a6d4-4103-975c-fc369c6ae147,366,20,83,4043,1042,45.01,469,45.01,11.6,25.77,High
3066d3fe-ce26-4dd1-97be-7ec274769b4a,79,370,81,2746,2120,25.0,530,25.0,19.3,77.2,High
e6d33e34-a65b-48e5-9802-d8fd9aa01e0e,517,236,151,3398,2283,39.6,904,39.6,26.6,67.19,High
7edbaf67-a4e7-4029-a640-67141c3f9c42,361,262,76,4813,2025,34.52,699,34.52,14.52,42.07,High
73bfad91-6a5f-4327-812e-4e03c42d7e47,750,435,189,3883,2186,62.85,1374,62.85,35.39,56.3,High
d74088f1-adc2-452c-bdd1-4a4bafd32ffa,957,75,1,4844,1330,77.67,1033,77.67,21.33,27.46,High
4366abb7-0e08-4119-891c-901e916e86bc,561,80,68,4139,1453,48.8,709,48.8,17.13,35.11,High
19839b27-f37c-452a-9816-ac4a21b35096,994,344,80,3453,3435,41.28,1418,41.28,41.07,99.48,High
f91b71ba-72c5-4fd3-9c34-3ae0b053d314,641,104,91,3112,1507,55.47,836,55.47,26.86,48.43,High
94fd103c-2151-4fe4-8fe4-342fccaf0130,871,23,187,3614,1512,71.49,1081,71.49,29.91,41.84,High
b06dcbf2-a747-48f7-9494-62e5d55ba7be,384,312,44,2214,1816,40.75,740,40.75,33.42,82.02,High
b638913f-830c-4a14-9e54-24b2bc6830a6,99,161,191,3921,1071,42.11,451,42.11,11.5,27.31,High
6c76628a-9e26-4bac-a691-7868150c1866,741,247,44,4083,1797,57.43,1032,57.43,25.28,44.01,High
526e7731-392a-4e44-8940-41c6dbeb4da5,121,16,120,4398,1701,15.11,257,15.11,5.84,38.68,High
1adecbef-3749-415a-95cd-c67d845cfb64,28,170,168,2929,1200,30.5,366,30.5,12.5,40.97,High
c80aba8c-efb1-4c78-b5d8-2bda29b77028,993,378,120,2544,1557,95.76,1491,95.76,58.61,61.2,High
b8cfed74-3184-4cbb-b038-bbef7cf142d3,73,318,56,3729,1418,31.52,447,31.52,11.99,38.03,High
e43f7bb4-3b5d-4d9f-8b91-ab89c33f8a34,991,368,94,3280,1999,72.69,1453,72.69,44.3,60.95,High
b0e195ba-3b6b-420c-80db-16f77ab50a89,638,105,96,4475,1731,48.47,839,48.47,18.75,38.68,High
c6b6f1c5-0b1c-4cae-a95b-942dfe9d3c72,921,222,86,4844,1977,62.16,1229,62.16,25.37,40.81,High
70988c2c-b27e-40f9-85ea-c87c54ec1522,369,69,143,4509,4260,13.64,581,13.64,12.89,94.48,High
63f80544-6e27-4562-9bd9-861b74353e99,496,134,61,3282,1851,37.33,691,37.33,21.05,56.4,High
ec41c278-90e6-4e4e-801d-acb53c73a981,355,192,178,4900,2289,31.67,725,31.67,14.8,46.71,High
963f0e30-e6a7-4959-bac7-dd54c561937f,408,483,11,2560,1636,55.13,902,55.13,35.23,63.91,High
dba26e77-23a8-440c-aac4-6375b60d8f6a,674,200,122,3054,2000,49.8,996,49.8,32.61,65.49,High
682a25c4-9d5e-4349-b8c2-669724c66d5c,904,204,23,3369,1097,103.1,1131,103.1,33.57,32.56,High
ce170c04-72d4-456f-8272-4baa0ecfd3de,150,443,51,3335,1882,34.22,644,34.22,19.31,56.43,High
d63e0e4e-a86c-436d-ad77-43e036a53a37,1,79,65,4504,1856,7.81,145,7.81,3.22,41.21,Medium
8caa7dfd-4778-44c0-80a6-7f81355d1348,309,97,72,3382,1503,31.8,478,31.8,14.13,44.44,High
2c31330d-1d30-4e5d-9ae4-843a6db1e39b,104,453,195,2642,2614,28.77,752,28.77,28.46,98.94,High
3f047399-2877-429d-b811-b1a9dedcc5eb,814,304,54,3028,1558,75.22,1172,75.22,38.71,51.45,High
4821db27-26aa-4b23-9511-95ec6b54edf9,456,256,27,3112,1501,49.23,739,49.23,23.75,48.23,High
99c226cd-6d14-4524-99fb-17d6d3e053fa,3,472,9,3580,3281,14.75,484,14.75,13.52,91.65,High
8de17175-45bd-4fa6-8d40-30a4773abe6b,665,395,175,3227,2122,58.2,1235,58.2,38.27,65.76,High
0076d144-1d47-48a3-8e5e-a1f07789d0e6,618,497,19,3566,3409,33.26,1134,33.26,31.8,95.6,High
471af23d-7973-47df-8d16-83ca4300cc56,816,282,19,1535,1060,105.38,1117,105.38,72.77,69.06,High
0ab35f2d-68c1-4716-9d00-9d14d699de1e,359,493,47,4906,3981,22.58,899,22.58,18.32,81.15,High
9e663661-c52a-40b5-805d-f7eb7e8d3174,852,408,103,3831,1960,69.54,1363,69.54,35.58,51.16,High
981dfd8b-8bca-4f8e-9517-cf35298bde9d,164,23,158,4386,4110,8.39,345,8.39,7.87,93.71,Medium
867eb42c-84c8-47f5-ae81-74bb2f4463a8,800,250,92,3237,2052,55.65,1142,55.65,35.28,63.39,High
6a33aab2-bcb8-455d-9550-d0206f6d1b92,931,313,179,3684,3279,43.4,1423,43.4,38.63,89.01,High
07bbdb73-6098-46cc-9a7d-a01e5c4aae18,358,296,168,4749,2750,29.89,822,29.89,17.31,57.91,High
d5c538f7-c416-4eba-8851-802b1d7cf29a,816,248,105,3763,1844,63.39,1169,63.39,31.07,49.0,High
19575751-0d3e-4e69-81e4-2952e6183ae9,492,199,76,2657,2651,28.93,767,28.93,28.87,99.77,High
ecbf7a77-63b7-499f-95fb-66c4ba150f69,99,47,0,2986,2544,5.74,146,5.74,4.89,85.2,Medium
fe5b4fd3-83c2-4dac-bb57-10608536e9ba,925,418,153,2796,1791,83.53,1496,83.53,53.51,64.06,High
6798bbfa-e4ee-400c-9127-4c681db80c63,428,482,154,4442,3172,33.54,1064,33.54,23.95,71.41,High
512aa9fa-4460-4989-88c5-1d1e0b7f4042,16,482,156,3353,1514,43.2,654,43.2,19.5,45.15,High
983f26eb-0761-4754-a06a-2d645bbf170d,896,213,17,3425,1614,69.76,1126,69.76,32.88,47.12,High
14707550-b613-4ae7-8e5c-cccc05fccea8,665,9,179,4719,2726,31.29,853,31.29,18.08,57.77,High
0ff8de6d-1b82-46f2-8361-ff15dae0cdbe,889,345,9,3984,1421,87.47,1243,87.47,31.2,35.67,High
a2b3417b-98a0-4614-87bf-1dc2c2b7e9ca,450,95,49,4898,4879,12.17,594,12.17,12.13,99.61,High
6ce32d07-b4bc-463c-b7ba-79784d9b6ae3,45,107,20,4968,2359,7.29,172,7.29,3.46,47.48,Medium
26adfb9d-7b5d-4c5d-9f42-3afc28eafdff,122,267,171,3714,1888,29.66,560,29.66,15.08,50.83,High
3ed38c35-d69b-41a8-acc2-87a1be5bb172,560,97,192,2125,1896,44.78,849,44.78,39.95,89.22,High
de296542-ec8d-4301-b018-fab257728c0e,336,110,193,2969,2774,23.04,639,23.04,21.52,93.43,High
415b363b-2814-4db1-bc4b-e4fd925ca4a0,546,121,0,3954,3707,17.99,667,17.99,16.87,93.75,High
eafac023-a035-49b6-bfb1-7f7e5e17aa4a,41,347,15,1148,1012,39.82,403,39.82,35.1,88.15,High
f99470b3-f2d8-4953-ac85-b834b36b44e7,813,262,2,3311,2942,36.61,1077,36.61,32.53,88.86,High
637d68af-2b9d-4246-be65-e4ff2d7cc7cb,269,157,89,3219,3009,17.12,515,17.12,16.0,93.48,High
36e51107-b28a-40ab-8025-4e4e4ef81f8d,62,387,1,2130,1855,24.26,450,24.26,21.13,87.09,High
57c2e73a-9baf-4af0-9115-1323658e6088,233,96,92,4626,2689,15.66,421,15.66,9.1,58.13,High
1da6f3e5-7b61-42d4-a737-c3b51fc32837,852,109,14,4321,4113,23.71,975,23.71,22.56,95.19,High
2f5868b4-4d35-4049-a057-101a91274207,821,212,14,4630,3787,27.65,1047,27.65,22.61,81.79,High
b030106c-1b8d-435a-a14c-0b3f47934641,638,285,180,3043,2876,38.35,1103,38.35,36.25,94.51,High
cfe65c05-2bf1-48c1-8bd9-ef5c41c7e464,648,386,106,4364,3744,30.45,1140,30.45,26.12,85.79,High
8348df2c-5fbb-4f5b-a626-a7d00f87ec0e,909,428,98,4757,1778,80.71,1435,80.71,30.17,37.38,High
6765eaeb-c9e5-48dc-a293-2dfe54e56835,964,149,111,2355,1706,71.75,1224,71.75,51.97,72.44,High
fd0feff7-ef21-4a89-9bf0-901f279ec012,719,1,186,3634,2809,32.25,906,32.25,24.93,77.3,High
4a1795c9-23da-4208-949f-d66cb1dd0ed4,572,253,180,4874,1663,60.43,1005,60.43,20.62,34.12,High
4c2556bf-e058-4c42-924a-fb79bc121681,66,293,156,4835,4830,10.66,515,10.66,10.65,99.9,High
0f793cdb-1398-4190-a85d-27515c6d8911,713,80,157,2538,2357,40.31,950,40.31,37.43,92.87,High
9056454a-c9cf-4bd2-8bb9-3f12eedd18e6,186,247,193,4620,3638,17.21,626,17.21,13.55,78.74,High
db3a7327-8a12-4f8d-bf84-15cda74a6b95,876,8,178,3163,2484,42.75,1062,42.75,33.58,78.53,High
32a64ba6-a20f-4a0f-aee1-0c457c20ddb9,364,278,64,4892,3299,21.4,706,21.4,14.43,67.44,High
d5d00c60-2da5-460e-8028-89e890eebc90,58,385,114,4800,2820,19.75,557,19.75,11.6,58.75,High
c58d119d-4ac9-46c8-885e-ba586017d2b0,739,70,11,4963,2399,34.18,820,34.18,16.52,48.34,High
055ded42-1165-42cb-956c-aa44295036bf,803,439,161,4131,1929,72.73,1403,72.73,33.96,46.7,High
ce4e312d-d0c1-4239-aa6e-bd0ec497c642,456,406,22,3112,1902,46.48,884,46.48,28.41,61.12,High
